time,open,high,low,close,MA,MA,Histogram,MACD,Signal
1450310400,459.29414038,466.5186351,452.47277678,459.96534072,NaN,NaN,4.126075203105742,30.194539422168987,26.068464219063245
1450396800,464.50709431,473.08352946,458.43331209,470.94597585,NaN,NaN,3.7875636900253866,30.80291883159498,27.015355141569593
1450483200,469.21137386,475.17278695,460.17887131,468.71075861,NaN,NaN,2.987900705970759,30.75023102403304,27.762330318062283
1450569600,467.75161835,473.07642208,437.05934847,448.20160739,NaN,NaN,0.7681067634417786,28.722463772364506,27.954357008922727
1450656000,448.7249953,452.25466266,429.80347493,442.63945815,NaN,NaN,-1.273300408091746,26.362731498808046,27.63603190689979
1450742400,442.6415943,451.55549385,439.15091797,445.23873115,NaN,NaN,-2.5721392603155344,24.420857831505373,26.992997091820907
1450828800,444.17010482,450.67565823,439.91577979,447.37488574,NaN,NaN,-3.361156106404607,22.79155195881515,26.152708065219755
1450915200,447.40105749,464.97698319,447.12224285,459.98534872,NaN,NaN,-3.1131581828674264,22.261260336635473,25.3744185195029
1451001600,461.59390163,465.51387895,451.72284437,462.72977552,NaN,NaN,-2.8507118159143303,21.81102874960999,24.66174056552432
1451088000,461.39618565,465.55806283,402.01485122,412.58553935,NaN,NaN,-5.9617008810857826,17.20961446416709,23.17131534525287
1451174400,414.49293659,426.52768452,404.35996989,421.91473891,NaN,NaN,-7.214967083611594,14.152606490738378,21.367573574349972
1451260800,421.81689039,429.57782371,417.99700443,422.57030512,NaN,NaN,-7.775236948429651,11.648527388812909,19.42376433724256
1451347200,422.34285839,434.93956535,420.56505449,434.6620516,NaN,NaN,-7.124228216623521,10.518479066463158,17.64270728308668
1451433600,434.64566692,436.52897705,421.93157304,426.77584037,NaN,NaN,-7.006849511992915,8.884145393095537,15.890994905088451
1451520000,426.35781086,434.91679689,417.14475214,430.93869806,NaN,NaN,-6.445179498889994,7.83452053147596,14.279700030365953
1451606400,431.03866139,439.45446467,427.57870029,435.85741493,NaN,NaN,-5.571552936345718,7.315258859933806,12.886811796279524
1451692800,435.65743888,438.27988575,431.21895105,435.88089659,NaN,NaN,-4.847898779011171,6.826938322515559,11.67483710152673
1451779200,435.06378817,436.53362706,424.69486087,430.79719057,NaN,NaN,-4.571059010992652,5.961013337785914,10.532072348778566
1451865600,430.79187473,436.05797323,429.39959768,433.75205585,NaN,NaN,-4.065365035145803,5.450366054846313,9.515731089992116
1451952000,433.59552882,435.4563334,429.8678006,433.13041502,NaN,NaN,-3.6617174646243598,4.938584259211666,8.600301723836026
1452038400,432.70121607,432.98732537,425.68695674,429.86435871,NaN,NaN,-3.5036050999419786,4.220795348908553,7.724400448850531
1452124800,429.95052367,461.27463855,428.50635309,459.62874497,NaN,NaN,-1.3917668524868532,5.984691883241965,7.376458735728818
1452211200,459.47365408,464.65733641,448.71752091,455.53095952,NaN,NaN,-0.32390969439124984,6.971571617739755,7.295481312131005
1452297600,454.65077954,456.66158506,446.81244561,448.62114072,NaN,NaN,-0.14509763786985808,7.114109264793683,7.259206902663541
1452384000,449.02464515,449.38122516,438.53350651,447.82400177,NaN,NaN,-0.14246779626591177,7.081122157331151,7.223589953597063
1452470400,448.11576362,451.25865899,443.54817716,448.48472959,NaN,NaN,-0.15704105005324287,7.027288641030509,7.184329691083752
1452556800,448.55635056,448.7794912,432.33404666,432.33404666,NaN,NaN,-1.2541399479327122,5.616654756167861,6.8707947041005735
1452643200,431.53339892,435.12540091,419.55831292,431.60922925,NaN,NaN,-1.984932071945944,4.389629614168143,6.374561686114087
1452729600,431.97363615,433.20516733,426.98029248,429.25899858,NaN,NaN,-2.547026891212825,3.1907780720980554,5.7378049633108805
1452816000,429.34430849,429.59773025,359.60729142,359.60729142,NaN,NaN,-7.263137380406557,-3.3411167621973163,3.922020618209241
1452902400,360.03531941,391.76408315,354.08635908,388.03031152,NaN,NaN,-8.060223977447569,-6.15325935360022,1.9069646238473488
1452988800,387.99140509,391.96925046,379.54077131,382.26982662,NaN,NaN,-8.522298275796008,-8.745908220897661,-0.22360994510165355
1453075200,382.31753766,389.36290696,376.54849631,387.6093338,NaN,NaN,-8.0223710527353,-10.25157376102078,-2.2292027082854786
1453161600,387.70200012,389.24725898,376.15306622,379.99106721,NaN,NaN,-7.754337168136447,-11.922124168456037,-4.16778700031959
1453248000,380.08227703,427.63162776,376.2528414,421.69112052,NaN,NaN,-4.4806466523230615,-9.768595315723417,-5.287948663400355
1453334400,421.70801138,425.71750464,406.83482261,411.52743824,NaN,NaN,-2.7942911978143474,-8.780812660668289,-5.986521462853942
1453420800,411.40541494,412.72504263,375.20245457,384.30269857,NaN,NaN,-3.2736762174586618,-10.078616734677269,-6.804940517218607
1453507200,382.57455124,395.60981664,381.60831825,388.83275133,NaN,NaN,-3.0513972158672837,-10.619187037052711,-7.5677898211854275
1453593600,387.50535834,407.10326521,387.16043608,404.98841668,NaN,NaN,-1.6521068443862195,-9.632923376668202,-7.980816532281983
1453680000,404.70235437,404.70235437,388.44902216,392.43524089,NaN,NaN,-1.4168073490304955,-9.751825718570103,-8.335018369539608
1453766400,392.18137117,399.32339714,389.6504977,393.16748064,NaN,NaN,-1.0723361997913479,-9.675438619278793,-8.603102419487445
1453852800,393.15162613,398.11130637,390.07023256,396.4957493,NaN,NaN,-0.5093795484092176,-9.239826854998967,-8.730447306589749
1453939200,395.95152368,398.0766877,378.62972952,380.77477343,NaN,NaN,-1.0535088393269039,-10.047333355748378,-8.993824516421475
1454025600,380.85101905,386.77374666,364.15191952,380.08988402,NaN,NaN,-1.301044923913043,-10.62013067131278,-9.319085747399736
1454112000,379.92239541,384.54130383,375.33024402,379.17058453,NaN,NaN,-1.3617000412728117,-11.02121079899075,-9.659510757717939
1454198400,381.01427413,384.25700094,367.24336355,370.24500104,NaN,NaN,-1.8098808982843018,-11.921861880573317,-10.111980982289015
1454284800,370.44522717,383.22650974,366.36894438,374.66242504,NaN,NaN,-1.6218163491981699,-12.139251418786728,-10.517435069588558
1454371200,379.48087953,379.90389507,371.63728415,375.4367898,NaN,NaN,-1.2736192424435444,-12.109459122642988,-10.835839880199444
1454457600,377.84006007,378.41256269,368.27916177,368.80208471,NaN,NaN,-1.3132339115385996,-12.477382269622694,-11.164148358084095
1454544000,371.39773919,392.8756838,368.77225796,390.92650533,NaN,NaN,0.2444885198154143,-10.858537708314827,-11.103026228130242
1454630400,390.65098256,393.96023877,384.24131234,388.05184848,NaN,NaN,1.1257925557792383,-9.695785533406195,-10.821578089185433
1454716800,388.38840989,390.12967791,371.98053964,377.55795159,NaN,NaN,1.0481232236854758,-9.511424059578587,-10.559547283264063
1454803200,377.53536917,387.97271167,370.85507933,376.83306975,NaN,NaN,0.9945063510757759,-9.316414344419343,-10.310920695495119
1454889600,381.34276915,386.65537946,370.86638562,371.23168861,NaN,NaN,0.6453023050805466,-9.504292814144435,-10.149595119224982
1454976000,379.00192205,384.21166937,371.31681885,375.89260756,NaN,NaN,0.7825810410608245,-9.171368817898951,-9.953949858959776
1455062400,378.94696213,389.52233314,373.3656977,382.96455391,NaN,NaN,1.3696638574392086,-8.241870037160766,-9.611533894599974
1455148800,382.91729184,391.37888912,374.06389212,381.67170062,NaN,NaN,1.6709555936018674,-7.52283940259764,-9.193794996199507
1455235200,381.29617809,392.42983524,378.27421286,385.79837979,NaN,NaN,2.119378261491722,-6.544572169334856,-8.663950430826578
1455321600,386.09501576,398.34519954,383.09393539,395.61792791,NaN,NaN,2.9949877947993313,-4.920215687327413,-7.915203482126745
1455408000,395.42107937,414.7626828,395.42107937,413.5000492,NaN,NaN,4.600157281814065,-2.1650068798591633,-6.765164161673228
1455494400,411.63984806,423.66580971,398.01404267,413.72532633,NaN,NaN,5.441151943316119,0.03627576747192052,-5.4048761758441985
1455580800,406.67835069,420.13955706,400.58125219,411.44256965,NaN,NaN,5.586631954439,1.5784137672045517,-4.008218187234449
1455667200,412.07763528,427.5307844,406.77397892,418.72389614,NaN,NaN,5.886174934668373,3.3495004811010176,-2.5366744535673553
1455753600,418.958209,430.98981271,417.36081072,426.58156093,NaN,NaN,6.289943841790828,5.32575534867118,-0.964188493119648
1455840000,424.53572945,430.579489,418.63971694,424.50000931,NaN,NaN,6.089239681585603,6.647361108862356,0.5581214272767527
1455926400,426.26876728,448.12936311,422.06175708,440.26595292,NaN,NaN,6.645291598709189,8.86473592566324,2.2194443269540503
1456012800,440.71448712,457.08441819,430.50276669,441.95030036,NaN,NaN,6.732713869822314,10.635336664231943,3.902622794409629
1456099200,442.52470881,447.18609135,435.64282033,442.55043247,NaN,NaN,6.4372880315374985,11.949232833831502,5.511944802294003
1456185600,441.30160363,445.14804151,418.34682999,422.55755471,NaN,NaN,4.588517463462591,11.247591631622242,6.659074168159651
1456272000,424.39008726,428.70865394,413.7532086,427.1441855,NaN,NaN,3.4212047741569087,10.935580135855787,7.514375361698878
1456358400,427.11489092,431.80336235,420.61504628,427.9718981,NaN,NaN,2.4945261462105712,10.632533044462093,8.138006898251522
1456444800,426.64707541,435.22072339,421.53936875,435.22072339,NaN,NaN,2.171345192316286,10.85218838864688,8.680843196330594
1456531200,435.38396781,438.17070209,430.1067563,434.99395655,NaN,NaN,1.7613428081578757,10.882521706527939,9.121178898370063
1456617600,434.98851131,439.92756816,424.16104035,436.16646933,NaN,NaN,1.4036997358281251,10.87580356815522,9.472103832327095
1456704000,436.37881472,446.3847475,433.57117031,441.38746,NaN,NaN,1.3527877919328581,11.163088572243169,9.81030078031031
1456790400,442.07763341,445.39233304,431.33990207,439.74423457,NaN,NaN,1.0556563527376763,11.129871221232406,10.07421486849473
1456876800,438.40627468,442.02832882,424.54600241,425.39248064,NaN,NaN,-0.19365922881361897,9.832140832477705,10.025800061291324
1456963200,425.09249104,428.30663496,416.32673121,422.56604496,NaN,NaN,-1.238333922714597,8.477882657898078,9.716216580612675
1457049600,423.24867872,428.10429064,410.58071121,413.22374684,NaN,NaN,-2.5129848042707934,6.574985575274184,9.087970379544977
1457136000,412.02998284,416.05613503,393.0416698,404.01762823,NaN,NaN,-3.850542740516726,4.274791953899069,8.125334694415795
1457222400,401.46476825,417.32286031,394.88395235,408.37657897,NaN,NaN,-4.282945401470338,2.771652942577873,7.054598344048211
1457308800,411.10848622,418.63486638,406.04736239,416.65890874,NaN,NaN,-3.865204426757243,2.2230928106016563,6.0882972373588995
1457395200,415.5928784,420.18115519,409.88316324,416.03004994,NaN,NaN,-3.4963902170430954,1.71780946605503,5.214199683098125
1457481600,417.88244604,418.03731871,410.22065274,415.25532609,NaN,NaN,-3.1789159922431356,1.2405546927942055,4.419470685037341
1457568000,416.30528444,419.28739374,411.42020994,418.39920487,NaN,NaN,-2.6529417409806015,1.1032935088115892,3.7562352497921907
1457654400,417.79542985,426.01348086,416.07577939,423.57468174,NaN,NaN,-1.8881577170476533,1.3960381034826241,3.2841958205302775
1457740800,423.2037703,425.36758486,408.88697389,412.79141755,NaN,NaN,-2.0279296749472953,0.7492837268461585,2.7772134017934538
1457827200,412.76968156,420.5932873,412.07565557,414.79454724,NaN,NaN,-1.9067128730915046,0.3938223104290728,2.3005351835205774
1457913600,415.34960903,420.5593429,412.58604519,416.8753179,NaN,NaN,-1.6189671082200086,0.2768262982455667,1.8957934064655753
1458000000,417.10237888,421.42189719,414.13453592,417.13875751,NaN,NaN,-1.3542161924756129,0.20302316587105906,1.557239358346672
1458086400,416.93196436,419.15485824,413.87762788,418.08949155,NaN,NaN,-1.0708086256533829,0.21872857627994335,1.2895372019333262
1458172800,418.10816902,421.67806899,416.52191035,419.74876217,NaN,NaN,-0.7429063856114553,0.3609042199190071,1.1038106055304624
1458259200,419.70469301,420.65197433,404.00852502,408.80661885,NaN,NaN,-1.2068044881789945,-0.4046950046932807,0.8021094834857138
1458345600,409.2816151,410.55,402.6,408.56594521,NaN,NaN,-1.4569760547474333,-1.019110584948578,0.4378654697988554
1458432000,409.0906987,414.19566266,408.4273605,412.4343517,NaN,NaN,-1.2945209247333913,-1.1802856861178839,0.1142352386155075
1458518400,412.28364715,413.69563593,406.50217857,411.42290906,NaN,NaN,-1.1904256377857685,-1.373796808616703,-0.18337117083093457
1458604800,411.91841931,419.48902026,410.34771117,418.7874697,NaN,NaN,-0.591115834519715,-0.9222659639805784,-0.3311501294608633
1458691200,419.11888196,421.23910767,415.68147982,418.48136192,NaN,NaN,-0.2010088424513946,-0.5824111825251066,-0.381402340073712
1458777600,418.40648237,419.09101554,414.1912753,415.79222408,NaN,NaN,-0.11409744408,-0.524024145173712,-0.409926701093712
1458864000,415.55288759,418.37807392,412.92948616,416.88031255,NaN,NaN,0.019534600889496212,-0.38550844998184175,-0.40504305087133796
1458950400,416.72448937,419.06100731,413.86471219,417.68631368,NaN,NaN,0.1573983510653048,-0.20829511203970696,-0.3656934631050118
1459036800,417.83479521,429.58473551,414.47622834,426.43590308,NaN,NaN,0.7972699095297296,0.6308939238071503,-0.16637598572257936
1459123200,426.4881151,428.37741539,421.39548266,424.16029463,NaN,NaN,1.0128276029802563,1.099658518002741,0.08683091502248472
1459209600,425.27984025,427.6590275,407.70266745,415.67876429,NaN,NaN,0.5527778198469866,0.7778031898312179,0.22502536998423134
1459296000,415.88520674,416.17663013,409.44060261,413.25579689,NaN,NaN,0.07877036936706,0.32348833169305635,0.24471796232599635
1459382400,413.47591091,418.0515526,413.47591091,415.81958248,NaN,NaN,-0.06107383053432902,0.16837567415808508,0.2294495046924141
1459468800,415.92531555,417.79801111,413.59266264,416.93257869,NaN,NaN,-0.07658690405992505,0.13371587461750778,0.21030277867743283
1459555200,416.95543426,421.50732224,416.33351022,420.11396094,NaN,NaN,0.11881570667310187,0.35882241201881016,0.24000670534570828
1459641600,419.53772384,420.90834992,416.69670278,419.57679356,NaN,NaN,0.198592899235426,0.4882478293899908,0.2896549301545648
1459728000,418.98280093,420.80914004,416.43966922,418.60416675,NaN,NaN,0.17347363056672177,0.506496968362967,0.3330233377962452
1459814400,419.60334596,424.25220673,416.95693858,423.41250953,NaN,NaN,0.45245667809240603,0.8985941854117527,0.4461375073193467
1459900800,423.64722732,424.46487594,418.736823,422.71181865,NaN,NaN,0.5548155152529056,1.1396569013854787,0.5848413861325731
1459987200,421.75864691,423.3739781,416.86787375,421.93059293,NaN,NaN,0.5346998176204869,1.2532161581581818,0.7185163405376949
1460073600,422.03737119,424.17864808,416.02745183,418.17385658,NaN,NaN,0.24776512630123348,1.0282227484142368,0.7804576221130033
1460160000,417.91724984,418.65013605,412.40214472,418.54038195,NaN,NaN,0.07120727297658624,0.8694667133337362,0.7982594403571499
1460246400,418.22246666,422.56712745,416.2541103,421.29093772,NaN,NaN,0.12506789259098794,0.9545943060958848,0.8295264135048969
1460332800,420.99963545,423.40496711,418.14446466,422.63777716,NaN,NaN,0.23065993254625472,1.1178513291877152,0.8871913966414605
1460419200,422.71984602,428.49461908,420.92441885,426.53746844,NaN,NaN,0.5255322352073635,1.5441066906506649,1.0185744554433014
1460505600,425.63145194,428.01312722,420.7257029,424.85581026,NaN,NaN,0.5661975684501033,1.7263214160059306,1.1601238475558273
1460592000,423.50193841,426.66463036,421.64292794,424.78715813,NaN,NaN,0.5470469531502284,1.843932538993613,1.2968855858433845
1460678400,425.49508178,431.13826019,423.08418702,429.98459496,NaN,NaN,0.8262314312510053,2.329674874907141,1.503443443656136
1460764800,430.18907499,434.24345497,427.62242737,431.07556168,NaN,NaN,1.0138227769930288,2.770721914897422,1.756899137904393
1460851200,431.75611236,432.66500279,424.15257916,428.72703923,NaN,NaN,0.9123606027630484,2.8973498913582034,1.984989288595155
1460937600,428.16596977,431.33193066,424.84976902,429.64484067,NaN,NaN,0.8414138025096722,3.0367565417322453,2.195342739222573
1461024000,430.22604377,438.5649438,426.09610931,436.50814759,NaN,NaN,1.1708231136793374,3.6588716313217446,2.488048517642407
1461110400,436.77539703,445.10020078,430.83041204,443.50222216,NaN,NaN,1.7395764421043771,4.662519070272879,2.9229426281685016
1461196800,442.62479378,452.67170371,439.06207032,451.10251062,NaN,NaN,2.4632532820264013,6.002009230701503,3.538755948675102
1461283200,450.77872275,452.27470105,443.47954521,445.60278324,NaN,NaN,2.4044701824417993,6.544343676727351,4.139873494285552
1461369600,446.14392996,452.48444099,441.67703112,451.6187321,NaN,NaN,2.5877611397544573,7.374574918978624,4.7868137792241665
1461456000,451.71520928,463.25876337,448.46230642,459.48550928,NaN,NaN,3.0253885197424735,8.568549428902259,5.543160909159785
1461542400,459.57201831,468.67163846,454.25625863,461.78271959,NaN,NaN,3.2371556732147804,9.58960550067826,6.35244982746348
1461628800,461.39766452,470.29477086,459.14542853,466.44609169,NaN,NaN,3.4398816132970813,10.652301844084832,7.2124202307877505
1461715200,466.35400556,468.10966721,443.38202592,444.80926643,NaN,NaN,1.9400561277441337,9.637490390467917,7.6974342627237835
1461801600,444.95449889,450.0698774,435.12222955,448.85896143,NaN,NaN,1.0865596570522076,9.055633834039043,7.969074176986835
1461888000,449.97222644,457.90748716,444.84310309,453.44415365,NaN,NaN,0.7146090790455801,8.86233552579381,8.14772644674823
1461974400,454.60621263,457.06451012,445.64928152,449.24099106,NaN,NaN,0.10149938998145558,8.27460068422505,8.173101294243594
1462060800,448.22503835,455.02111145,446.04093787,452.62373471,NaN,NaN,-0.1467404583129568,7.989675721352398,8.136416179665355
1462147200,452.22704217,455.05533487,439.66601017,444.55362461,NaN,NaN,-0.8838337352552754,7.031624010596261,7.915457745851536
1462233600,444.59074736,451.49614726,440.54737348,449.32681631,NaN,NaN,-1.067047270598092,6.581648657603921,7.648695928202013
1462320000,449.87814327,450.55641106,443.59933379,446.55428643,NaN,NaN,-1.3726136645544074,5.932928847509004,7.305542512063411
1462406400,446.06565161,450.0477954,443.49457165,447.31633703,NaN,NaN,-1.5101530316232923,5.417851222534296,6.928004254157588
1462492800,447.7800085,461.7775443,444.65719948,459.21063151,NaN,NaN,-0.8212905308671363,5.901391090573668,6.722681621440804
1462579200,460.15027424,461.72635643,454.197104,458.02042914,NaN,NaN,-0.4837167939506273,6.11803562900252,6.6017524229531475
1462665600,458.35256781,461.59600275,452.56496743,455.81100542,NaN,NaN,-0.44796205876863837,6.0417998494923495,6.489761908260988
1462752000,458.681258,463.70784914,453.93009144,460.0801137,NaN,NaN,-0.18879017561496347,6.253774188742284,6.442564364357247
1462838400,460.54108983,463.57937968,447.63427132,450.94575038,NaN,NaN,-0.6581189243580594,5.619915708909673,6.278034633267732
1462924800,451.18442375,455.79692246,449.29707657,453.40051553,NaN,NaN,-0.8183636764428197,5.255080037714208,6.073443714157028
1463011200,452.90370477,455.90461627,448.4670261,454.80945058,NaN,NaN,-0.8413574900536034,5.021746851590024,5.863104341643627
1463097600,455.30683241,457.4020529,452.36251768,455.89868789,NaN,NaN,-0.7956044397021689,4.868598792015916,5.664203231718085
1463184000,456.04222762,458.35254134,453.74983654,455.49423845,NaN,NaN,-0.8026708927781288,4.6608646157454245,5.463535508523553
1463270400,456.17683093,461.79032448,454.14264502,457.99916944,NaN,NaN,-0.6549738406438941,4.644818207718686,5.29979204836258
1463356800,457.68782282,460.02829324,451.80714263,453.41890987,NaN,NaN,-0.8686840366136064,4.213937002595571,5.082621039209178
1463443200,453.3958794,456.22314448,452.68959163,453.89205004,NaN,NaN,-0.9732381800811636,3.866073314107723,4.839311494188887
1463529600,453.30615753,456.82785423,452.60444488,454.75092074,NaN,NaN,-0.9770598956104397,3.6179866246758365,4.595046520286276
1463616000,454.71883908,455.78627809,436.6098129,437.08397511,NaN,NaN,-2.097591537531004,1.9730570983725215,4.070648635903526
1463702400,437.03796799,447.18866772,435.99997316,443.585285,NaN,NaN,-2.312172765539118,1.1804326789796278,3.492605444518746
1463788800,443.52301283,447.31992586,439.34319607,446.56120613,NaN,NaN,-2.1673852880072912,0.7833738345096322,2.9507591225169234
1463875200,442.75557606,447.45665611,437.08491772,441.31469728,NaN,NaN,-2.324738829533563,0.04483558559996936,2.3695744151335325
1463961600,440.59571615,448.08149086,437.86499607,445.78263868,NaN,NaN,-2.037967705433281,-0.1778852166580691,1.860082488775212
1464048000,445.59509127,450.99344306,442.78081277,447.96921665,NaN,NaN,-1.6288072050174318,-0.17592651749657762,1.4528806875208542
1464134400,447.29243169,454.85863836,445.41095633,452.14253996,NaN,NaN,-1.0338824568472271,0.16052761646182034,1.1944100733090475
1464220800,452.05821497,458.71008529,448.31138514,455.90739167,NaN,NaN,-0.3774224913975248,0.7226319590621415,1.1000544504596663
1464307200,456.36925026,491.47514836,453.38589453,480.64286018,NaN,NaN,1.6223498351642203,3.127991744414942,1.5056419092507216
1464393600,478.46321815,560.1777005,472.12934858,538.53352882,NaN,NaN,6.471442707822216,9.594945294028491,3.1235025862062757
1464480000,541.8575724,570.6415327,519.50007712,541.15985623,NaN,NaN,9.310646160440395,14.76181028675677,5.451164126316375
1464566400,540.32695173,569.84294542,529.69597683,543.36586223,NaN,NaN,10.693209349670221,18.81767581340415,8.12446646373393
1464652800,558.46239406,562.79001114,521.64561339,536.26987096,NaN,NaN,10.472298672931455,21.214839804898247,10.742541131966792
1464739200,535.03536219,548.14498537,526.76257637,540.76210508,NaN,NaN,9.973607129345234,23.209550043648335,13.2359429143031
1464825600,540.5530456,548.19154872,532.38991433,541.47780965,NaN,NaN,9.063208993371752,24.56495415601779,15.501745162646039
1464912000,542.51820697,576.82509005,536.24661866,570.5245316,NaN,NaN,9.72984817219604,27.66405537789109,17.93420720569505
1464998400,570.58382253,591.46890812,561.07315724,573.29520115,NaN,NaN,9.650944889673823,29.99788831778733,20.346943428113505
1465084800,573.66673201,585.11481315,568.85745037,575.6473128,NaN,NaN,9.060178433449199,31.672166469925003,22.611988036475804
1465171200,579.41776903,591.58099714,574.84757194,587.43508761,NaN,NaN,8.761067010322122,33.56332179937846,24.802254789056335
1465257600,588.3314578,595.7853678,566.15779547,579.06881183,NaN,NaN,7.354286557687157,33.99511298616528,26.640826428478125
1465344000,579.41213505,588.87434111,572.41399472,587.34530415,NaN,NaN,6.3723270453103495,34.60623523511606,28.23390818980571
1465430400,584.40671127,588.50041135,572.08564668,581.69039481,NaN,NaN,4.80451967841579,34.23955778782545,29.435038109409657
1465516800,577.95341084,584.90274258,572.18202663,582.03675531,NaN,NaN,3.3237378278467204,33.58971039421806,30.26597256637134
1465603200,583.66055442,612.66841775,580.24738697,612.66841775,NaN,NaN,3.900288663419481,35.14133339564569,31.241044732226207
1465689600,612.9770453,692.1485807,607.87961606,679.57052801,NaN,NaN,8.041917720684253,41.29344188308153,33.251524162397274
1465776000,680.86024225,717.97125012,667.817252,707.88444248,NaN,NaN,11.720020037909272,47.901549209783866,36.181529171874594
1465862400,706.41518725,708.01345838,661.05168101,687.53422472,NaN,NaN,11.782437046222611,50.90957547965286,39.12713843343025
1465948800,687.27356393,699.77972567,673.06577787,697.7057712,NaN,NaN,11.496313679679837,53.497530533030044,42.00121685335021
1466035200,699.3064222,776.75301366,698.30266522,768.95532401,NaN,NaN,14.878384268476857,60.59919718894628,45.72081292046942
1466121600,768.93369031,779.24673183,708.33299436,748.08286173,NaN,NaN,14.469391398328348,63.80755216837986,49.33816077005151
1466208000,748.49470237,783.93427086,726.14525293,757.56462605,NaN,NaN,13.60983063804892,66.35044906761266,52.74061842956374
1466294400,757.93167813,773.14705912,743.3999642,768.1438104,NaN,NaN,12.55193747412811,68.43054027222388,55.87860279809577
1466380800,768.90211695,772.42446206,729.56710957,733.08516153,NaN,NaN,8.484081607380482,66.48370480732137,57.99962319994089
1466467200,732.03794658,734.88676711,635.05552521,668.37746349,NaN,NaN,0.8314131669356968,59.038889658610515,58.20747649167482
1466553600,667.14828373,681.39262486,585.58841703,601.03776587,NaN,NaN,-8.836843843408502,47.16142168741419,55.99826553082269
1466640000,600.18542407,633.92529453,551.65186718,623.86886269,NaN,NaN,-13.486976312034244,39.13954514077989,52.62652145281413
1466726400,623.80637453,679.13075685,621.07858557,665.00237787,NaN,NaN,-13.549320778054877,35.68987048024553,49.23919125830041
1466812800,665.17025863,697.68960148,642.92894127,665.74646274,NaN,NaN,-13.27953784684945,32.639768949738595,45.919306796588046
1466899200,664.18346423,668.37925994,613.00884758,628.02235357,NaN,NaN,-15.240409886478709,26.868794438489658,42.10920432496837
1466985600,628.08258781,658.00936322,617.18459539,658.00936322,NaN,NaN,-14.14071969983226,24.43330470017804,38.5740244000103
1467072000,658.94658428,660.20476074,635.31223605,646.01873616,NaN,NaN,-13.827061126285003,21.29019799215405,35.11725911843905
1467158400,645.27178471,645.60527607,623.7992489,639.65079018,NaN,NaN,-13.632173400435839,18.07704236789425,31.70921576833009
1467244800,639.77864861,675.83714978,628.30188247,672.61519522,NaN,NaN,-10.980776042338512,17.98324571540695,28.964021757745464
1467331200,672.14672917,687.47986646,667.98186548,677.44222203,NaN,NaN,-8.699311002795326,18.089883004251305,26.789194007046632
1467417600,676.24064255,708.58497986,667.3965635,705.15099715,NaN,NaN,-5.289223330383926,20.177664844066726,25.466888174450652
1467504000,705.78214237,709.58750305,647.24657596,659.02589743,NaN,NaN,-6.050349480460028,17.903951323875617,23.954300804335645
1467590400,659.22369177,684.40219752,646.29593288,682.42677997,NaN,NaN,-4.93523642135499,17.78525527764191,22.7204916989969
1467676800,682.24298303,686.95502026,662.7528527,670.23521722,NaN,NaN,-4.962767349790138,16.517032511759226,21.479799861549363
1467763200,670.90857944,683.53844793,659.07414602,676.77224316,NaN,NaN,-4.498516248709048,15.856654550663052,20.3551707993721
1467849600,677.51310302,682.58457695,610.3798314,639.18452476,NaN,NaN,-6.556047580629091,12.160111323585738,18.71615890421483
1467936000,639.44456058,666.1771358,632.87982531,664.54613606,NaN,NaN,-6.05410237525113,11.148530935150916,17.202633310402046
1468022400,663.50178241,665.15828662,626.58036306,649.21568215,NaN,NaN,-6.55731367237216,9.005991219936845,15.563304892309006
1468108800,648.17515986,652.78575203,638.2300057,648.65685547,NaN,NaN,-6.706522239558387,7.180152092861022,13.886674332419409
1468195200,648.94742651,660.05299118,639.65102011,649.82672562,NaN,NaN,-6.500420080233134,5.761149232127991,12.261569312361125
1468281600,648.9634117,675.69512355,640.22573262,664.85330359,NaN,NaN,-5.183301763263666,5.782442108281543,10.96574387154521
1468368000,664.84726664,669.65952943,652.598,655.23388946,NaN,NaN,-4.799901406350905,4.965867113606578,9.765768519957483
1468454400,653.06122364,665.1562946,645.4619683,658.94151571,NaN,NaN,-4.160395329046656,4.565274358649162,8.725669687695818
1468540800,658.41969567,671.09094542,656.83893124,662.31020894,NaN,NaN,-3.4060386441099624,4.468121382558365,7.874160026668328
1468627200,663.78209851,669.87020935,649.026,662.9145373,NaN,NaN,-2.787892704177324,4.389294146446673,7.177186850623997
1468713600,664.13361647,684.32176475,648.328,680.11018471,NaN,NaN,-1.2223518591515816,5.64924702668452,6.871598885836102
1468800000,679.61955738,683.97532496,666.499,673.53132755,NaN,NaN,-0.6595178326690263,6.0472015949998195,6.706719427668846
1468886400,673.68473917,676.72053296,657.28565067,673.99797656,NaN,NaN,-0.30353478536778944,6.327300945959109,6.630835731326899
1468972800,673.11473961,675.13056621,657.91532818,665.06422874,NaN,NaN,-0.6950826914966468,5.76198236695609,6.457065058452737
1469059200,665.04592077,667.70603835,653.61972693,665.71691113,NaN,NaN,-0.9212751145047342,5.305471165321819,6.226746279826553
1469145600,665.27158379,669.26524897,645.2399896,650.90137406,NaN,NaN,-2.017014400596869,3.7054782790804666,5.722492679677336
1469232000,651.59413064,661.62453988,645.999,654.56557048,NaN,NaN,-2.4163977474238134,2.7019954953975684,5.118393242821382
1469318400,654.49274213,664.32574995,649.63059729,660.60252275,NaN,NaN,-2.2014511527751655,2.3665793018524255,4.568030454627591
